Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
2020-05-20,ID-SS,Sumatera Selatan,50,2,1,47,644,25,78,541,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,6.08,78.37,0.24,3.04,0.3,3.88%,12.11%,0.88,
2022-08-08,IDN,Indonesia,4425,18,4919,-512,6249403,157113,6042657,49633,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,16.69,23566.15,0.07,592.46,59.25,2.51%,96.69%,1.03,1.38
2021-06-12,ID-PB,Papua Barat,13,0,7,6,9450,175,9198,77,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,11.4,8284.38,0.0,153.41,15.34,1.85%,97.33%,0.87,0.0
2022-05-10,ID-BE,Bengkulu,0,0,0,0,29108,518,28561,29,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,0.0,14557.36,0.0,259.06,25.91,1.78%,98.12%,1.0,1.0
2021-09-20,ID-MA,Maluku,2,0,0,2,14441,258,13956,227,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.576792,-3.192572,1.08,7818.21,0.0,139.68,13.97,1.79%,96.64%,1.0,1.0
2020-12-12,ID-NB,Nusa Tenggara Barat,37,1,28,8,4987,254,4178,555,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,7.02,946.26,0.19,48.2,4.82,5.09%,83.78%,1.09,
2021-05-17,ID-KI,Kalimantan Timur,59,4,114,-59,70134,1691,67389,1054,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,16.61,19743.87,1.13,476.04,47.6,2.41%,96.09%,1.05,2.0
2021-11-05,ID-JK,DKI Jakarta,119,1,35,83,862063,13584,847379,1100,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,10.97,79481.05,0.09,1252.43,125.24,1.58%,98.30%,1.07,1.0
2021-03-31,ID-BT,Banten,950,5,701,244,37759,956,34719,2084,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.1090043,-6.456736388,88.6,3521.51,0.47,89.16,8.92,2.53%,91.95%,2.98,5.0
2022-02-10,ID-SG,Sulawesi Tenggara,116,0,6,110,20632,531,19657,444,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,44.02,7828.61,0.0,201.48,20.15,2.57%,95.27%,1.4,0.0
2020-12-20,ID-AC,Aceh,4,1,13,-10,8573,355,7067,1151,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,0.76,1633.81,0.19,67.65,6.77,4.14%,82.43%,0.33,
2020-12-11,ID-BT,Banten,192,5,142,45,14613,429,12630,1554,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.1090043,-6.456736388,17.91,1362.85,0.47,40.01,4.0,2.94%,86.43%,1.14,1.0
2021-11-05,ID-LA,Lampung,3,0,6,-3,49588,3836,45035,717,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.0214366,-4.916792975,0.33,5451.87,0.0,421.74,42.17,7.74%,90.82%,1.5,0.0
2020-07-21,ID-BT,Banten,8,0,21,-13,1654,95,1360,199,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.1090043,-6.456736388,0.75,154.26,0.0,8.86,0.89,5.74%,82.22%,1.0,1.0
2022-09-15,ID-AC,Aceh,20,0,1,19,44038,2223,41713,102,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,3.81,8392.58,0.0,423.65,42.36,5.05%,94.72%,2.5,1.0
2020-09-30,ID-KS,Kalimantan Selatan,59,2,38,19,10348,420,8783,1145,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.993594979,14.67,2572.18,0.5,104.4,10.44,4.06%,84.88%,1.11,1.0
2021-01-01,ID-SN,Sulawesi Selatan,550,5,605,-60,31595,598,26359,4638,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.1620559,-3.731080714,58.34,3351.58,0.53,63.44,6.34,1.89%,83.43%,1.15,5.0
2020-04-29,ID-ST,Sulawesi Tengah,5,0,0,5,47,3,8,36,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,1.69,15.9,0.0,1.02,0.1,6.38%,17.02%,0.83,1.0
2020-08-31,ID-SU,Sumatera Utara,58,3,60,-5,6827,314,3973,2540,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,3.9,458.96,0.2,21.11,2.11,4.60%,58.20%,1.49,1.0
2021-04-16,ID-BB,Kepulauan Bangka Belitung,146,2,59,85,10968,177,9636,1155,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,105.81,7949.17,1.45,128.28,12.83,1.61%,87.86%,0.78,1.0
2021-07-23,ID-SN,Sulawesi Selatan,1286,19,480,787,75552,1174,66571,7807,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.1620559,-3.731080714,136.42,8014.52,2.02,124.54,12.45,1.55%,88.11%,1.35,1.58
2020-12-23,ID-PB,Papua Barat,31,1,12,18,5830,99,5259,472,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,27.18,5110.89,0.88,86.79,8.68,1.70%,90.21%,3.88,
2021-08-05,ID-YO,Daerah Istimewa Yogyakarta,1461,59,1139,263,125470,3694,83433,38343,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,402.37,34555.08,16.25,1017.35,101.73,2.94%,66.50%,0.78,1.34
2021-03-12,ID-NT,Nusa Tenggara Timur,128,1,29,98,10549,290,8115,2144,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,23.65,1949.43,0.18,53.59,5.36,2.75%,76.93%,1.94,1.0
2021-06-08,ID-GO,Gorontalo,0,0,2,-2,5522,172,5272,78,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,0.0,4677.08,0.0,145.68,14.57,3.11%,95.47%,1.0,1.0
2021-01-29,ID-BE,Bengkulu,16,0,30,-14,4527,140,4182,205,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,8.0,2264.02,0.0,70.02,7.0,3.09%,92.38%,1.23,0.0
2020-09-25,ID-SR,Sulawesi Barat,21,2,12,7,567,11,407,149,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.3450194,-2.461746053,13.46,363.47,1.28,7.05,0.71,1.94%,71.78%,3.5,1.0
2022-09-08,ID-MA,Maluku,2,0,5,-3,18725,295,18390,40,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.576792,-3.192572,1.08,10137.53,0.0,159.71,15.97,1.58%,98.21%,0.5,1.0
2020-08-27,ID-JI,Jawa Timur,362,31,353,-22,31466,2690,25291,3485,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,8.94,777.34,0.77,66.45,6.65,8.55%,80.38%,1.12,1.0
2021-04-25,ID-JK,DKI Jakarta,896,14,962,-80,405057,6594,391328,7135,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,82.61,37345.71,1.29,607.96,60.8,1.63%,96.61%,0.99,1.17
2020-06-05,ID-GO,Gorontalo,0,0,4,-4,121,6,34,81,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,0.0,102.49,0.0,5.08,0.51,4.96%,28.10%,0.0,1.0
2021-12-24,ID-KS,Kalimantan Selatan,0,0,0,0,69947,2391,67546,10,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.993594979,0.0,17386.56,0.0,594.33,59.43,3.42%,96.57%,0.0,1.0
2020-05-29,ID-NT,Nusa Tenggara Timur,2,0,3,-1,90,1,12,77,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,0.37,16.63,0.0,0.18,0.02,1.11%,13.33%,,1.0
2020-12-26,ID-JA,Jambi,0,1,47,-48,3096,53,2138,905,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.7236404,-1.69769766,0.0,886.25,0.29,15.17,1.52,1.71%,69.06%,0.0,
2020-04-05,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.5391072,0.212036949,0.0,0.76,0.0,0.0,0.0,0.00%,0.00%,1.0,1.0
2020-08-01,ID-MU,Maluku Utara,13,0,2,11,1553,50,330,1173,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.5391072,0.212036949,9.94,1187.49,0.0,38.23,3.82,3.22%,21.25%,,1.0
2021-02-11,ID-KT,Kalimantan Tengah,31,1,71,-41,12549,310,11113,1126,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.4176536,-1.602484653,12.06,4882.33,0.39,120.61,12.06,2.47%,88.56%,1.03,
2022-04-30,ID-LA,Lampung,3,0,11,-8,74373,4166,69381,826,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.0214366,-4.916792975,0.33,8176.82,0.0,458.02,45.8,5.60%,93.29%,1.0,1.0
2020-04-03,ID-BA,Bali,3,0,0,3,21,2,5,14,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471688,0.71,4.98,0.0,0.47,0.05,9.52%,23.81%,,1.0
2022-06-03,ID-KR,Kepulauan Riau,1,0,0,1,70186,1881,68300,5,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,0.52,36377.11,0.0,974.91,97.49,2.68%,97.31%,,1.0
2022-09-01,ID-MU,Maluku Utara,0,0,0,0,14581,334,14235,12,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.5391072,0.212036949,0.0,11149.23,0.0,255.39,25.54,2.29%,97.63%,1.0,1.0
2021-03-31,ID-NB,Nusa Tenggara Barat,42,0,12,30,9594,354,7508,1732,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,7.97,1820.41,0.0,67.17,6.72,3.69%,78.26%,0.7,0.0
2020-07-09,ID-JB,Jawa Barat,972,4,38,930,5229,190,2041,2998,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,21.52,115.78,0.09,4.21,0.42,3.63%,39.03%,9.44,4.0
2021-05-31,ID-SU,Sumatera Utara,98,6,83,9,31993,1054,28513,2426,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,6.59,2150.81,0.4,70.86,7.09,3.29%,89.12%,1.36,6.0
2022-09-02,ID-YO,Daerah Istimewa Yogyakarta,38,0,46,-8,223986,5923,217329,734,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,10.47,61686.88,0.0,1631.22,163.12,2.64%,97.03%,0.83,1.0
2021-06-02,ID-RI,Riau,615,16,577,22,61137,1616,53390,6131,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,101.25,10065.19,2.63,266.05,26.6,2.64%,87.33%,1.36,1.23
2022-08-07,ID-MU,Maluku Utara,0,0,0,0,14546,330,14206,10,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.5391072,0.212036949,0.0,11122.47,0.0,252.33,25.23,2.27%,97.66%,0.0,1.0
2021-05-11,ID-KI,Kalimantan Timur,76,2,109,-35,69748,1679,66846,1223,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,21.4,19635.21,0.56,472.67,47.27,2.41%,95.84%,0.83,1.0
2020-07-14,ID-SB,Sumatera Barat,3,0,11,-8,803,32,686,85,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.4650624,-0.850253225,0.54,145.49,0.0,5.8,0.58,3.99%,85.43%,,1.0
2020-09-07,ID-JK,DKI Jakarta,1046,22,662,362,47377,1307,35615,10455,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,96.44,4368.1,2.03,120.5,12.05,2.76%,75.17%,0.89,2.2
2022-09-10,ID-KU,Kalimantan Utara,1,0,0,1,45415,860,44529,26,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.891012621,1.54,70040.88,0.0,1326.33,132.63,1.89%,98.05%,,1.0
2021-07-01,ID-SN,Sulawesi Selatan,253,1,61,191,64484,984,61955,1545,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.1620559,-3.731080714,26.84,6840.44,0.11,104.38,10.44,1.53%,96.08%,1.19,0.13
2020-05-22,ID-KU,Kalimantan Utara,1,0,3,-2,163,1,57,105,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.891012621,1.54,251.39,0.0,1.54,0.15,0.61%,34.97%,0.5,1.0
2021-09-18,ID-KI,Kalimantan Timur,175,7,302,-134,155573,5332,147949,2292,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,49.27,43796.35,1.97,1501.05,150.1,3.43%,95.10%,0.75,1.0
2022-09-01,ID-KR,Kepulauan Riau,17,0,10,7,70767,1885,68680,202,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,8.81,36678.24,0.0,976.99,97.7,2.66%,97.05%,1.31,1.0
2020-10-20,ID-SG,Sulawesi Tenggara,26,0,238,-212,4301,73,2913,1315,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,9.87,1631.97,0.0,27.7,2.77,1.70%,67.73%,0.67,1.0
2021-07-16,ID-BA,Bali,885,21,476,388,59216,1725,51118,6373,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471688,209.91,14044.97,4.98,409.14,40.91,2.91%,86.32%,1.05,1.5
2021-02-04,ID-KS,Kalimantan Selatan,111,5,138,-32,18452,656,16277,1519,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.993594979,27.59,4586.57,1.24,163.06,16.31,3.56%,88.21%,1.07,2.5
2021-12-22,ID-SR,Sulawesi Barat,0,0,1,-1,12364,347,12011,6,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.3450194,-2.461746053,0.0,7925.72,0.0,222.44,22.24,2.81%,97.14%,0.0,1.0
2022-09-05,ID-SN,Sulawesi Selatan,7,0,15,-8,144369,2484,141768,117,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.1620559,-3.731080714,0.74,15314.6,0.0,263.5,26.35,1.72%,98.20%,1.0,1.0
2022-02-25,ID-RI,Riau,787,4,502,281,139454,4163,127521,7770,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,129.57,22958.79,0.66,685.37,68.54,2.99%,91.44%,0.76,0.67
2021-09-16,ID-JT,Jawa Tengah,293,42,1913,-1662,478520,29725,439438,9357,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,8.06,13159.14,1.15,817.43,81.74,6.21%,91.83%,0.88,1.08
2022-06-13,ID-SA,Sulawesi Utara,0,0,0,0,51526,1191,50307,28,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,0.0,19503.51,0.0,450.81,45.08,2.31%,97.63%,1.0,1.0
2022-04-06,ID-SS,Sumatera Selatan,8,0,45,-37,80292,3329,76682,281,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,0.97,9770.79,0.0,405.11,40.51,4.15%,95.50%,0.42,1.0
2020-04-16,ID-RI,Riau,5,0,3,2,25,5,11,9,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,0.82,4.12,0.0,0.82,0.08,20.00%,44.00%,,0.0
2020-11-24,ID-JB,Jawa Barat,506,7,518,-19,52976,946,40693,11337,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,11.2,1173.04,0.15,20.95,2.09,1.79%,76.81%,0.7,3.5
2021-09-24,ID-ST,Sulawesi Tengah,70,3,143,-76,45978,1548,43184,1246,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,23.68,15556.41,1.02,523.76,52.38,3.37%,93.92%,0.63,1.0
2021-10-25,ID-NB,Nusa Tenggara Barat,4,0,45,-41,27683,811,26722,150,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,0.76,5252.69,0.0,153.88,15.39,2.93%,96.53%,0.8,1.0
2021-03-08,ID-ST,Sulawesi Tengah,26,0,136,-110,10387,264,8639,1484,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,8.8,3514.38,0.0,89.32,8.93,2.54%,83.17%,0.68,0.0
2020-12-02,ID-PB,Papua Barat,19,0,39,-20,5371,88,4626,657,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,16.66,4708.51,0.0,77.15,7.71,1.64%,86.13%,0.25,0.0
2021-11-07,ID-BB,Kepulauan Bangka Belitung,10,1,10,-1,52086,1449,50512,125,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,7.25,37749.85,0.72,1050.18,105.02,2.78%,96.98%,1.25,
2022-06-18,ID-JA,Jambi,0,0,0,0,38270,881,37384,5,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.7236404,-1.69769766,0.0,10955.08,0.0,252.19,25.22,2.30%,97.68%,0.0,1.0
2022-01-06,ID-LA,Lampung,2,0,0,2,49755,3871,45350,534,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.0214366,-4.916792975,0.22,5470.23,0.0,425.59,42.56,7.78%,91.15%,2.0,1.0
2021-07-12,ID-KI,Kalimantan Timur,1014,22,299,693,86957,2104,74905,9948,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,285.46,24479.82,6.19,592.31,59.23,2.42%,86.14%,0.89,0.42
2021-08-08,ID-JB,Jawa Barat,2815,57,18555,-15797,635457,10499,544471,80487,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,62.33,14070.82,1.26,232.48,23.25,1.65%,85.68%,0.72,0.8
2022-01-25,ID-MU,Maluku Utara,0,0,2,-2,12116,303,11806,7,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.5391072,0.212036949,0.0,9264.39,0.0,231.69,23.17,2.50%,97.44%,1.0,1.0
2022-05-24,ID-YO,Daerah Istimewa Yogyakarta,6,1,1,4,220647,5903,214638,106,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,60767.31,0.28,1625.72,162.57,2.68%,97.28%,,
2020-04-24,ID-JA,Jambi,4,0,0,4,18,0,5,13,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.7236404,-1.69769766,1.15,5.15,0.0,0.0,0.0,0.00%,27.78%,4.0,1.0
2021-12-20,ID-SN,Sulawesi Selatan,2,0,3,-1,109968,2240,107699,29,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.1620559,-3.731080714,0.21,11665.36,0.0,237.62,23.76,2.04%,97.94%,0.5,1.0
2021-08-26,ID-ST,Sulawesi Tengah,471,24,824,-377,41088,1294,32339,7455,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,159.36,13901.9,8.12,437.82,43.78,3.15%,78.71%,0.94,1.2
2020-03-28,ID-SN,Sulawesi Selatan,3,0,0,3,32,1,5,26,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.1620559,-3.731080714,0.32,3.39,0.0,0.11,0.01,3.13%,15.63%,1.5,1.0
2022-05-19,ID-NT,Nusa Tenggara Timur,1,0,2,-1,93814,1517,92268,29,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,0.18,17336.62,0.0,280.34,28.03,1.62%,98.35%,0.2,1.0
2020-04-10,ID-JT,Jawa Tengah,2,0,0,2,234,45,58,131,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.05,6.43,0.0,1.24,0.12,19.23%,24.79%,0.18,0.0
2022-06-26,ID-KS,Kalimantan Selatan,5,0,0,5,84371,2535,81801,35,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.993594979,1.24,20971.9,0.0,630.12,63.01,3.00%,96.95%,1.67,1.0
2020-05-11,ID-JT,Jawa Tengah,3,0,6,-3,1283,91,379,813,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,0.08,35.28,0.0,2.5,0.25,7.09%,29.54%,0.13,0.0
2021-03-13,ID-GO,Gorontalo,51,1,23,27,4953,140,4513,300,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,43.2,4195.14,0.85,118.58,11.86,2.83%,91.12%,2.22,
